testID,tester,machine,cpu,mhz,hwAvail,os,compiler,autoParallel,benchType,base,peak
cpu2006-20110718-17562,Intel Corporation,Intel DH67BLB3 Motherboard (Intel Core i7-2600S),Intel Core i7-2600S,2800.0,Mar-2011,Windows 7 Ultimate (64-bit),Intel C++ Compiler XE for Intel 64 Version 12.0.3.176 Build 20110309 Intel Visual Fortran Compiler XE for Intel 64 Version 12.0.3.176 Build 20110309 Microsoft Visual Studio 2008 Professional SP1 (for libraries),Yes,CFP2006,52.0,54.8
cpu2006-20110718-17566,Intel Corporation,Intel DP55KG Motherboard (Intel Core i7-870S),Intel Core i7-870S,2667.0,Mar-2011,Windows 7 Ultimate (64-bit),Intel C++ Compiler XE for Intel64 Version 12.0.3.163 Build 20110217 Intel Visual Fortran Compiler XE for Intel64 Version 12.0.3.163 Build 20110217 Microsoft Visual Studio 2008 Professional SP1 (for libraries),Yes,CFP2006,39.6,41.9
cpu2006-20110718-17568,Oracle Corporation,Sun Fire X4470 M2 (Intel Xeon E7-4870 2.40 GHz),Intel Xeon E7-4870,2400.0,Jun-2011,Oracle Linux 6 kernel 2.6.32-100.28.5.el6.x86_64,Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,51.4,56.4
cpu2006-20110718-17569,Oracle Corporation,Sun Fire X4470 M2 (Intel Xeon E7-4870 2.40 GHz),Intel Xeon E7-4870,2400.0,Jun-2011,Oracle Linux 6 kernel 2.6.32-100.28.5.el6.x86_64,Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,33.6,36.6
cpu2006-20110719-17603,Dell Inc.,"PowerEdge M610 (Intel Xeon E5603, 1.60 GHz)",Intel Xeon E5603,1600.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,19.1,20.0
cpu2006-20110719-17604,Dell Inc.,"PowerEdge R510 (Intel Xeon E5607, 2.26 GHz)",Intel Xeon E5607,2267.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,26.9,27.6
cpu2006-20110719-17605,Dell Inc.,"PowerEdge R510 (Intel Xeon E5606, 2.13 GHz)",Intel Xeon E5606,2133.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,25.6,26.3
cpu2006-20110719-17606,Dell Inc.,"PowerEdge R510 (Intel Xeon E5603, 1.6 GHz)",Intel Xeon E5603,1600.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,19.1,19.7
cpu2006-20110719-17608,Dell Inc.,"PowerEdge M710 (Intel Xeon E5603, 1.60 GHz)",Intel Xeon E5603,1600.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,19.1,20.0
cpu2006-20110719-17611,Dell Inc.,"PowerEdge M610 (Intel Xeon E5606, 2.13 GHz)",Intel Xeon E5606,2133.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,25.1,26.6
cpu2006-20110719-17617,Dell Inc.,"PowerEdge R510 (Intel Xeon X5660, 2.80 GHz)",Intel Xeon X5660,2800.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,38.9,40.1
cpu2006-20110719-17619,Dell Inc.,"PowerEdge R510 (Intel Xeon E5649, 2.53 GHz)",Intel Xeon E5649,2533.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,35.0,36.4
cpu2006-20110719-17621,Dell Inc.,"PowerEdge R410 (Intel Xeon X5660, 2.8 GHz)",Intel Xeon X5660,2800.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,38.8,40.1
cpu2006-20110719-17623,Dell Inc.,"PowerEdge R410 (Intel Xeon E5620, 2.40 GHz)",Intel Xeon E5620,2400.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,32.2,33.2
cpu2006-20110719-17626,Dell Inc.,"PowerEdge R410 (Intel Xeon X5675, 3.46 GHz)",Intel Xeon X5675,3067.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,42.3,43.8
cpu2006-20110719-17628,Dell Inc.,"PowerEdge R410 (Intel Xeon X5672, 3.60 GHz)",Intel Xeon X5672,3200.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,39.5,43.4
cpu2006-20110719-17629,Dell Inc.,"PowerEdge M610 (Intel Xeon E5645, 2.40 GHz)",Intel Xeon E5645,2400.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,33.6,34.8
cpu2006-20110719-17630,Dell Inc.,"PowerEdge R410 (Intel Xeon E5649, 2.53 GHz)",Intel Xeon E5649,2533.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,34.2,35.2
cpu2006-20110719-17632,Dell Inc.,"PowerEdge R410 (Intel Xeon E5645, 2.40 GHz)",Intel Xeon E5645,2400.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,33.6,34.9
cpu2006-20110719-17634,Dell Inc.,"PowerEdge R410 (Intel Xeon E5607, 2.26 GHz)",Intel Xeon E5607,2267.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,26.9,27.5
cpu2006-20110719-17635,Dell Inc.,"PowerEdge R510 (Intel Xeon X5660, 2.80 GHz)",Intel Xeon X5660,2800.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,55.2,56.8
cpu2006-20110719-17636,Dell Inc.,"PowerEdge R410 (Intel Xeon E5606, 2.13 GHz)",Intel Xeon E5606,2133.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,25.6,26.2
cpu2006-20110719-17637,Dell Inc.,"PowerEdge R510 (Intel Xeon E5649, 2.53 GHz)",Intel Xeon E5649,2533.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,49.0,51.9
cpu2006-20110719-17638,Dell Inc.,"PowerEdge R410 (Intel Xeon E5603, 1.6 GHz)",Intel Xeon E5603,1600.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,19.1,19.6
cpu2006-20110719-17639,Dell Inc.,"PowerEdge R410 (Intel Xeon X5660, 2.8 GHz)",Intel Xeon X5660,2800.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,54.7,57.4
cpu2006-20110719-17640,Dell Inc.,"PowerEdge R410 (Intel Xeon E5620, 2.40 GHz)",Intel Xeon E5620,2400.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,45.1,47.1
cpu2006-20110719-17646,Dell Inc.,"PowerEdge M610 (Intel Xeon E5645, 2.40 GHz)",Intel Xeon E5645,2400.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,47.8,50.4
cpu2006-20110719-17648,Dell Inc.,"PowerEdge M710 (Intel Xeon E5645, 2.40 GHz)",Intel Xeon E5645,2400.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,33.7,34.9
cpu2006-20110719-17650,Dell Inc.,"PowerEdge M710 (Intel Xeon E5606, 2.13 GHz)",Intel Xeon E5606,2133.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,25.6,26.2
cpu2006-20110719-17651,Dell Inc.,"PowerEdge R410 (Intel Xeon X5675, 3.46 GHz)",Intel Xeon X5675,3067.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,58.2,59.2
cpu2006-20110719-17653,Dell Inc.,"PowerEdge R410 (Intel Xeon X5672, 3.60 GHz)",Intel Xeon X5672,3200.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,53.0,56.4
cpu2006-20110719-17654,Dell Inc.,"PowerEdge M710 (Intel Xeon E5645, 2.40 GHz)",Intel Xeon E5645,2400.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,47.6,50.6
cpu2006-20110719-17655,Dell Inc.,"PowerEdge R410 (Intel Xeon E5649, 2.53 GHz)",Intel Xeon E5649,2533.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,46.6,47.3
cpu2006-20110719-17656,Dell Inc.,"PowerEdge R410 (Intel Xeon E5645, 2.40 GHz)",Intel Xeon E5645,2400.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,47.7,50.3
cpu2006-20110719-17658,Dell Inc.,"PowerEdge R410 (Intel Xeon E5607, 2.26 GHz)",Intel Xeon E5607,2267.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,38.2,39.4
cpu2006-20110719-17660,Dell Inc.,"PowerEdge R410 (Intel Xeon E5606, 2.13 GHz)",Intel Xeon E5606,2133.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,36.4,37.8
cpu2006-20110719-17661,Dell Inc.,"PowerEdge M610 (Intel Xeon E5607, 2.26 GHz)",Intel Xeon E5607,2267.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,26.8,27.5
cpu2006-20110719-17662,Dell Inc.,"PowerEdge R410 (Intel Xeon E5603, 1.6 GHz)",Intel Xeon E5603,1600.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,29.2,30.4
cpu2006-20110719-17665,Dell Inc.,"PowerEdge M610 (Intel Xeon E5607, 2.26 GHz)",Intel Xeon E5607,2267.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,38.1,39.1
cpu2006-20110719-17673,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5603, 1.6 GHz)",Intel Xeon E5603,1600.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,29.2,30.4
cpu2006-20110719-17675,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5606, 2.13 GHz)",Intel Xeon E5606,2133.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,36.4,37.8
cpu2006-20110719-17677,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5607, 2.26 GHz)",Intel Xeon E5607,2267.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,38.2,39.4
cpu2006-20110719-17679,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5645, 2.40 GHz)",Intel Xeon E5645,2400.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,47.7,50.3
cpu2006-20110719-17680,Dell Inc.,"PowerEdge R510 (Intel Xeon E5607, 2.26 GHz)",Intel Xeon E5607,2267.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,38.0,39.5
cpu2006-20110719-17682,Dell Inc.,"PowerEdge R510 (Intel Xeon E5606, 2.13 GHz)",Intel Xeon E5606,2133.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,36.8,38.0
cpu2006-20110719-17684,Dell Inc.,"PowerEdge R510 (Intel Xeon E5603, 1.6 GHz)",Intel Xeon E5603,1600.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,29.5,30.4
cpu2006-20110719-17696,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon X5672, 3.60 GHz)",Intel Xeon X5672,3200.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,53.0,56.4
cpu2006-20110719-17697,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5603, 1.6 GHz)",Intel Xeon E5603,1600.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,19.1,19.6
cpu2006-20110719-17698,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon X5675, 3.46 GHz)",Intel Xeon X5675,3067.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,58.2,59.2
cpu2006-20110719-17699,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5606, 2.13 GHz)",Intel Xeon E5606,2133.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,25.6,26.2
cpu2006-20110719-17701,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5607, 2.26 GHz)",Intel Xeon E5607,2267.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,26.9,27.5
cpu2006-20110719-17703,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon X5660, 2.8 GHz)",Intel Xeon X5660,2800.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,54.7,57.4
cpu2006-20110719-17705,Dell Inc.,"Bull SAS NovaScale R450 F2 (Intel Xeon E5649, 2.53 GHz)",Intel Xeon E5649,2533.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,49.0,51.9
cpu2006-20110719-17707,Dell Inc.,"Bull SAS NovaScale R450 F2 (Intel Xeon X5660, 2.80 GHz)",Intel Xeon X5660,2800.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,55.2,56.8
cpu2006-20110719-17712,Dell Inc.,"Bull SAS NovaScale R450 F2 (Intel Xeon E5603, 1.6 GHz)",Intel Xeon E5603,1600.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,29.5,30.4
cpu2006-20110719-17714,Dell Inc.,"Bull SAS NovaScale R450 F2 (Intel Xeon E5606, 2.13 GHz)",Intel Xeon E5606,2133.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,36.8,38.0
cpu2006-20110719-17716,Dell Inc.,"Bull SAS NovaScale R450 F2 (Intel Xeon E5607, 2.26 GHz)",Intel Xeon E5607,2267.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,38.0,39.5
cpu2006-20110719-17718,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5620, 2.40 GHz)",Intel Xeon E5620,2400.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,45.1,47.1
cpu2006-20110719-17720,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5649, 2.53 GHz)",Intel Xeon E5649,2533.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ and Fortran Intel 64 Compiler XE for applications running on Intel 64 Version 12.0 Update 3,Yes,CFP2006,46.6,47.3
cpu2006-20110719-17722,Dell Inc.,"Bull SAS NovaScale R450 F2 (Intel Xeon E5607, 2.26 GHz)",Intel Xeon E5607,2267.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,26.9,27.6
cpu2006-20110719-17723,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5645, 2.40 GHz)",Intel Xeon E5645,2400.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,33.6,34.9
cpu2006-20110719-17724,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5620, 2.40 GHz)",Intel Xeon E5620,2400.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,32.2,33.2
cpu2006-20110719-17725,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon E5649, 2.53 GHz)",Intel Xeon E5649,2533.0,Feb-2011,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,34.2,35.2
cpu2006-20110719-17726,Dell Inc.,"Bull SAS NovaScale R430 F2 (Intel Xeon X5660, 2.8 GHz)",Intel Xeon X5660,2800.0,Mar-2010,"SUSE Linux Enterprise Server 11 SP1 (x86_64), Kernel 2.6.32.12-0.7-default",Intel C++ Intel 64 Compiler XE for applications running on Intel 64 Version 12.0.1.116 Build 20101116,Yes,CINT2006,38.8,40.1
